;id, isbn, asin, title, author, binding, publisher, publicationdate, category, newprice, usedprice, usedcount, height, length, width, detailpageurl, image
37,9784877125035,4877125035, かくて昭和史は甦る―人種差別の世界を叩き潰した日本 (クレスト選書), 渡部 昇一, ハードカバー, クレスト社,1995-05, 日本史一般, None,1,56,2.8,19.6,13.7,https://www.amazon.co.jp/%E3%81%8B%E3%81%8F%E3%81%A6%E6%98%AD%E5%92%8C%E5%8F%B2%E3%81%AF%E7%94%A6%E3%82%8B%E2%80%95%E4%BA%BA%E7%A8%AE%E5%B7%AE%E5%88%A5%E3%81%AE%E4%B8%96%E7%95%8C%E3%82%92%E5%8F%A9%E3%81%8D%E6%BD%B0%E3%81%97%E3%81%9F%E6%97%A5%E6%9C%AC-%E3%82%AF%E3%83%AC%E3%82%B9%E3%83%88%E9%81%B8%E6%9B%B8-%E6%B8%A1%E9%83%A8-%E6%98%87%E4%B8%80/dp/4877125035?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4877125035,https://images-fe.ssl-images-amazon.com/images/I/51JzQsCKLLL.jpg
38,9784048732260,4048732269, 八月十五日の開戦, 池上 司, 単行本, 角川書店,2000-05, 日本文学, None,51,22,2.6,19,13.2,https://www.amazon.co.jp/%E5%85%AB%E6%9C%88%E5%8D%81%E4%BA%94%E6%97%A5%E3%81%AE%E9%96%8B%E6%88%A6-%E6%B1%A0%E4%B8%8A-%E5%8F%B8/dp/4048732269?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4048732269,https://images-fe.ssl-images-amazon.com/images/I/51JWX36KCNL.jpg
39,9784594020415,4594020410, 幾山河―瀬島龍三回想録, 瀬島 龍三, 新書, 産経新聞ニュースサービス,1996-07, 文学・評論, None,640,18,3.6,16.8,11,https://www.amazon.co.jp/%E5%B9%BE%E5%B1%B1%E6%B2%B3%E2%80%95%E7%80%AC%E5%B3%B6%E9%BE%8D%E4%B8%89%E5%9B%9E%E6%83%B3%E9%8C%B2-%E7%80%AC%E5%B3%B6-%E9%BE%8D%E4%B8%89/dp/4594020410?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4594020410,https://images-fe.ssl-images-amazon.com/images/I/41S%2BkGOy4nL.jpg
40,9784122001527,4122001528, レイテ戦記 (下) (中公文庫), 大岡 昇平, 文庫, 中央公論社,1974-11-10, 文学・評論,3780,1,31,2.2,15.2,10.6,https://www.amazon.co.jp/%E3%83%AC%E3%82%A4%E3%83%86%E6%88%A6%E8%A8%98-%E4%B8%8B-%E4%B8%AD%E5%85%AC%E6%96%87%E5%BA%AB-%E5%A4%A7%E5%B2%A1-%E6%98%87%E5%B9%B3/dp/4122001528?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4122001528,https://images-fe.ssl-images-amazon.com/images/I/51D7A9ZS16L.jpg
41,9784122001411,4122001412, レイテ戦記 (中巻) (中公文庫), 大岡 昇平, 文庫, 中央公論新社,1974-10-10, 文学・評論,3742,139,40,2.2,15,10.6,https://www.amazon.co.jp/%E3%83%AC%E3%82%A4%E3%83%86%E6%88%A6%E8%A8%98-%E4%B8%AD%E5%B7%BB-%E4%B8%AD%E5%85%AC%E6%96%87%E5%BA%AB-%E5%A4%A7%E5%B2%A1-%E6%98%87%E5%B9%B3/dp/4122001412?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4122001412,https://images-fe.ssl-images-amazon.com/images/I/5142FX56PKL.jpg
42,9784122001329,4122001323, レイテ戦記 (上巻) (中公文庫), 大岡 昇平, 文庫, 中央公論新社,1974-09-10, 文学・評論, None,80,47,2.2,15.2,10.6,https://www.amazon.co.jp/%E3%83%AC%E3%82%A4%E3%83%86%E6%88%A6%E8%A8%98-%E4%B8%8A%E5%B7%BB-%E4%B8%AD%E5%85%AC%E6%96%87%E5%BA%AB-%E5%A4%A7%E5%B2%A1-%E6%98%87%E5%B9%B3/dp/4122001323?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4122001323,https://images-fe.ssl-images-amazon.com/images/I/51PQRF20RSL.jpg
43, None,B000J9G3SK,翼よ雲よ戦友よ―ある戦闘機乗りの記録 (1974年), 田中 林平, －, 時事通信社,1974, 日本文学, None,110,8,2,18,13,https://www.amazon.co.jp/%E7%BF%BC%E3%82%88%E9%9B%B2%E3%82%88%E6%88%A6%E5%8F%8B%E3%82%88%E2%80%95%E3%81%82%E3%82%8B%E6%88%A6%E9%97%98%E6%A9%9F%E4%B9%97%E3%82%8A%E3%81%AE%E8%A8%98%E9%8C%B2-1974%E5%B9%B4-%E7%94%B0%E4%B8%AD-%E6%9E%97%E5%B9%B3/dp/B000J9G3SK?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000J9G3SK,https://images-fe.ssl-images-amazon.com/images/I/41JJP2o37yL.jpg
44,9784829500668,4829500662, 参謀辻政信・伝奇, 田々宮 英太郎, 単行本, 芙蓉書房出版,1986-10, ノンフィクション, None,500,10,2.4,19.2,13.2,https://www.amazon.co.jp/%E5%8F%82%E8%AC%80%E8%BE%BB%E6%94%BF%E4%BF%A1%E3%83%BB%E4%BC%9D%E5%A5%87-%E7%94%B0%E3%80%85%E5%AE%AE-%E8%8B%B1%E5%A4%AA%E9%83%8E/dp/4829500662?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4829500662,https://images-fe.ssl-images-amazon.com/images/I/51YQqA52CCL.jpg
45, None,B000J96TBG,八甲田山死の彷徨 (1971年), 新田 次郎, －, 新潮社,1971,26-50回, None,1,109,2.2,20,13.8,https://www.amazon.co.jp/%E5%85%AB%E7%94%B2%E7%94%B0%E5%B1%B1%E6%AD%BB%E3%81%AE%E5%BD%B7%E5%BE%A8-1971%E5%B9%B4-%E6%96%B0%E7%94%B0-%E6%AC%A1%E9%83%8E/dp/B000J96TBG?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000J96TBG,https://images-fe.ssl-images-amazon.com/images/I/51y6umHZkbL.jpg
46,9784769807360,4769807368, 日本軍の小失敗の研究―現代に生かせる太平洋戦争の教訓, 三野 正洋, 単行本, 光人社,1995-10-01, 軍事入門, None,105,33,2.6,19.4,13.8,https://www.amazon.co.jp/%E6%97%A5%E6%9C%AC%E8%BB%8D%E3%81%AE%E5%B0%8F%E5%A4%B1%E6%95%97%E3%81%AE%E7%A0%94%E7%A9%B6%E2%80%95%E7%8F%BE%E4%BB%A3%E3%81%AB%E7%94%9F%E3%81%8B%E3%81%9B%E3%82%8B%E5%A4%AA%E5%B9%B3%E6%B4%8B%E6%88%A6%E4%BA%89%E3%81%AE%E6%95%99%E8%A8%93-%E4%B8%89%E9%87%8E-%E6%AD%A3%E6%B4%8B/dp/4769807368?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4769807368,https://images-fe.ssl-images-amazon.com/images/I/51qbTg1QyfL.jpg
47,9784808305352,4808305356,たった一人の30年戦争, 小野田 寛郎, 単行本, 東京新聞出版局,1995-08, 文学・評論,1730,464,26,2.2,19,13.2,https://www.amazon.co.jp/%E3%81%9F%E3%81%A3%E3%81%9F%E4%B8%80%E4%BA%BA%E3%81%AE30%E5%B9%B4%E6%88%A6%E4%BA%89-%E5%B0%8F%E9%87%8E%E7%94%B0-%E5%AF%9B%E9%83%8E/dp/4808305356?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4808305356,https://images-fe.ssl-images-amazon.com/images/I/51JM8N4RDCL.jpg
48,9784769809074,4769809077, 人間魚雷搭乗員募集, 大久保 房男, 単行本, 光人社,1999-05-01, 文学・評論, None,1,29,2,20,14,https://www.amazon.co.jp/%E4%BA%BA%E9%96%93%E9%AD%9A%E9%9B%B7%E6%90%AD%E4%B9%97%E5%93%A1%E5%8B%9F%E9%9B%86-%E5%A4%A7%E4%B9%85%E4%BF%9D-%E6%88%BF%E7%94%B7/dp/4769809077?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4769809077,https://images-fe.ssl-images-amazon.com/images/I/510279RKFVL.jpg
49,9784569608273,4569608272, レイテ沖海戦, 半藤 一利, 単行本, PHP研究所,1999-10, 戦略・戦術, None,1,22,3,20,14,https://www.amazon.co.jp/%E3%83%AC%E3%82%A4%E3%83%86%E6%B2%96%E6%B5%B7%E6%88%A6-%E5%8D%8A%E8%97%A4-%E4%B8%80%E5%88%A9/dp/4569608272?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4569608272,https://images-fe.ssl-images-amazon.com/images/I/51XM0XA47SL.jpg
50,9784163555102,4163555102, ソ連が満洲に侵攻した夏, 半藤 一利, 単行本, 文藝春秋,1999-07, 日本史一般,1646,1,50,2.6,18.6,13.6,https://www.amazon.co.jp/%E3%82%BD%E9%80%A3%E3%81%8C%E6%BA%80%E6%B4%B2%E3%81%AB%E4%BE%B5%E6%94%BB%E3%81%97%E3%81%9F%E5%A4%8F-%E5%8D%8A%E8%97%A4-%E4%B8%80%E5%88%A9/dp/4163555102?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4163555102,https://images-fe.ssl-images-amazon.com/images/I/51FEJVY133L.jpg
51,9784163539805,4163539808, ノモンハンの夏, 半藤 一利, 単行本, 文藝春秋,1998-04, その他,1680,1,96,2.6,19,13.4,https://www.amazon.co.jp/%E3%83%8E%E3%83%A2%E3%83%B3%E3%83%8F%E3%83%B3%E3%81%AE%E5%A4%8F-%E5%8D%8A%E8%97%A4-%E4%B8%80%E5%88%A9/dp/4163539808?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4163539808,https://images-fe.ssl-images-amazon.com/images/I/5107244YM1L.jpg
52,9784120025495,4120025497, 高松宮と海軍, 阿川 弘之, 単行本, 中央公論社,1996-03, 政治入門, None,1,54,2,19.2,13.6,https://www.amazon.co.jp/%E9%AB%98%E6%9D%BE%E5%AE%AE%E3%81%A8%E6%B5%B7%E8%BB%8D-%E9%98%BF%E5%B7%9D-%E5%BC%98%E4%B9%8B/dp/4120025497?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4120025497,https://images-fe.ssl-images-amazon.com/images/I/41Z0B7E81AL.jpg
53,9784769801955,4769801955, 戦艦大和の最後, 坪井 平次, 単行本, 光人社,1999-03, 文学・評論,2052,1,30,2.4,19.2,13.6,https://www.amazon.co.jp/%E6%88%A6%E8%89%A6%E5%A4%A7%E5%92%8C%E3%81%AE%E6%9C%80%E5%BE%8C-%E5%9D%AA%E4%BA%95-%E5%B9%B3%E6%AC%A1/dp/4769801955?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4769801955,https://images-fe.ssl-images-amazon.com/images/I/51SX9RX96WL.jpg
54,9784140801857,4140801859, NHKスペシャル 東京裁判への道, 粟屋 憲太郎, 単行本, 日本放送出版協会,1994-09, 政治入門,17092,614,16,1.8,20.2,14,https://www.amazon.co.jp/NHK%E3%82%B9%E3%83%9A%E3%82%B7%E3%83%A3%E3%83%AB-%E6%9D%B1%E4%BA%AC%E8%A3%81%E5%88%A4%E3%81%B8%E3%81%AE%E9%81%93-%E7%B2%9F%E5%B1%8B-%E6%86%B2%E5%A4%AA%E9%83%8E/dp/4140801859?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4140801859,https://images-fe.ssl-images-amazon.com/images/I/51qqm0x9dBL.jpg
55,9784062071130,4062071134, 東条英機 封印された真実, 佐藤 早苗, 単行本, 講談社,1995-08, ノンフィクション, None,100,18,2.6,19.6,14.2,https://www.amazon.co.jp/%E6%9D%B1%E6%9D%A1%E8%8B%B1%E6%A9%9F-%E5%B0%81%E5%8D%B0%E3%81%95%E3%82%8C%E3%81%9F%E7%9C%9F%E5%AE%9F-%E4%BD%90%E8%97%A4-%E6%97%A9%E8%8B%97/dp/4062071134?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4062071134,https://images-fe.ssl-images-amazon.com/images/I/51D7iQIJ%2BKL.jpg
56,9784764104532,4764104539, 秘密のファイル(上) CIAの対日工作, 春名 幹男, 単行本, 株式会社共同通信社,2000-03, 政治入門,13185,1000,21,3.8,19.2,13.4,https://www.amazon.co.jp/%E7%A7%98%E5%AF%86%E3%81%AE%E3%83%95%E3%82%A1%E3%82%A4%E3%83%AB-%E4%B8%8A-CIA%E3%81%AE%E5%AF%BE%E6%97%A5%E5%B7%A5%E4%BD%9C-%E6%98%A5%E5%90%8D-%E5%B9%B9%E7%94%B7/dp/4764104539?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4764104539,https://images-fe.ssl-images-amazon.com/images/I/517APC2DVWL.jpg
57,9784764104549,4764104547, 秘密のファイル(下) CIAの対日工作, 春名 幹男, 単行本, 株式会社共同通信社,2000-03, 政治入門, None,400,19,3.8,18.6,13.4,https://www.amazon.co.jp/%E7%A7%98%E5%AF%86%E3%81%AE%E3%83%95%E3%82%A1%E3%82%A4%E3%83%AB-%E4%B8%8B-CIA%E3%81%AE%E5%AF%BE%E6%97%A5%E5%B7%A5%E4%BD%9C-%E6%98%A5%E5%90%8D-%E5%B9%B9%E7%94%B7/dp/4764104547?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4764104547,https://images-fe.ssl-images-amazon.com/images/I/51NRJ2G7S1L.jpg
58,9784140803813,4140803819, 昭和天皇二つの「独白録」 (NHKスペシャルセレクション), 東野 真, 単行本, 日本放送出版協会,1998-07, 日本史一般, None,551,11,2.8,19.2,14,https://www.amazon.co.jp/%E6%98%AD%E5%92%8C%E5%A4%A9%E7%9A%87%E4%BA%8C%E3%81%A4%E3%81%AE%E3%80%8C%E7%8B%AC%E7%99%BD%E9%8C%B2%E3%80%8D-NHK%E3%82%B9%E3%83%9A%E3%82%B7%E3%83%A3%E3%83%AB%E3%82%BB%E3%83%AC%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%B3-%E6%9D%B1%E9%87%8E-%E7%9C%9F/dp/4140803819?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4140803819,https://images-fe.ssl-images-amazon.com/images/I/41ZJHPV1F9L.jpg
59,9784769808008,4769808003, 憲兵物語―ある憲兵の見た昭和の戦争, 森本 賢吉, 単行本, 光人社,1997-02-01, 文学・評論,5507,193,30,2.2,19.2,13.6,https://www.amazon.co.jp/%E6%86%B2%E5%85%B5%E7%89%A9%E8%AA%9E%E2%80%95%E3%81%82%E3%82%8B%E6%86%B2%E5%85%B5%E3%81%AE%E8%A6%8B%E3%81%9F%E6%98%AD%E5%92%8C%E3%81%AE%E6%88%A6%E4%BA%89-%E6%A3%AE%E6%9C%AC-%E8%B3%A2%E5%90%89/dp/4769808003?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4769808003,https://images-fe.ssl-images-amazon.com/images/I/51YtrGxVcRL.jpg
60,9784890630806,4890630805, 戦場 学んだこと、伝えたいこと, 長嶺 秀雄, 単行本, 並木書房,1997-05, 文学・評論, None,1,3,1.8,19.2,13,https://www.amazon.co.jp/%E6%88%A6%E5%A0%B4-%E5%AD%A6%E3%82%93%E3%81%A0%E3%81%93%E3%81%A8%E3%80%81%E4%BC%9D%E3%81%88%E3%81%9F%E3%81%84%E3%81%93%E3%81%A8-%E9%95%B7%E5%B6%BA-%E7%A7%80%E9%9B%84/dp/4890630805?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4890630805,https://images-fe.ssl-images-amazon.com/images/I/51TFwyNUP4L.jpg
61,9784765281225,4765281221,元兵士が語る 戦史にない戦争の話〈2〉 (ノンフィクションブックス), 曽根 一夫, 単行本, 恒友出版,1998-02, 文学・評論, None,116,13,2.2,19.2,13,https://www.amazon.co.jp/%E5%85%83%E5%85%B5%E5%A3%AB%E3%81%8C%E8%AA%9E%E3%82%8B-%E6%88%A6%E5%8F%B2%E3%81%AB%E3%81%AA%E3%81%84%E6%88%A6%E4%BA%89%E3%81%AE%E8%A9%B1%E3%80%882%E3%80%89-%E3%83%8E%E3%83%B3%E3%83%95%E3%82%A3%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%B3%E3%83%96%E3%83%83%E3%82%AF%E3%82%B9-%E6%9B%BD%E6%A0%B9-%E4%B8%80%E5%A4%AB/dp/4765281221?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4765281221, None
62,9784769810209,4769810202, 兵士の沈黙―無名戦士からの伝言, 土井 全二郎, 単行本, 光人社,2001-08-01, 文学・評論, None,344,18,2.2,19,13.6,https://www.amazon.co.jp/%E5%85%B5%E5%A3%AB%E3%81%AE%E6%B2%88%E9%BB%99%E2%80%95%E7%84%A1%E5%90%8D%E6%88%A6%E5%A3%AB%E3%81%8B%E3%82%89%E3%81%AE%E4%BC%9D%E8%A8%80-%E5%9C%9F%E4%BA%95-%E5%85%A8%E4%BA%8C%E9%83%8E/dp/4769810202?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4769810202,https://images-fe.ssl-images-amazon.com/images/I/4137EXGGBVL.jpg
63,9784769808398,4769808399, 歴史から消された兵士の記録, 土井 全二郎, 単行本, 光人社,1997-12-01, 文学・評論,6138,13,21,2.8,19.4,13.4,https://www.amazon.co.jp/%E6%AD%B4%E5%8F%B2%E3%81%8B%E3%82%89%E6%B6%88%E3%81%95%E3%82%8C%E3%81%9F%E5%85%B5%E5%A3%AB%E3%81%AE%E8%A8%98%E9%8C%B2-%E5%9C%9F%E4%BA%95-%E5%85%A8%E4%BA%8C%E9%83%8E/dp/4769808399?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4769808399,https://images-fe.ssl-images-amazon.com/images/I/512Y1W9GZSL.jpg
64,9784769809289,476980928X, 最悪の戦場に奇蹟はなかった―ガダルカナル・インパール戦記, 高崎 伝, 単行本, 光人社,1999-08, 文学・評論,68820,542,17,2.8,19.2,13.8,https://www.amazon.co.jp/%E6%9C%80%E6%82%AA%E3%81%AE%E6%88%A6%E5%A0%B4%E3%81%AB%E5%A5%87%E8%B9%9F%E3%81%AF%E3%81%AA%E3%81%8B%E3%81%A3%E3%81%9F%E2%80%95%E3%82%AC%E3%83%80%E3%83%AB%E3%82%AB%E3%83%8A%E3%83%AB%E3%83%BB%E3%82%A4%E3%83%B3%E3%83%91%E3%83%BC%E3%83%AB%E6%88%A6%E8%A8%98-%E9%AB%98%E5%B4%8E-%E4%BC%9D/dp/476980928X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=476980928X,https://images-fe.ssl-images-amazon.com/images/I/515B36WQ78L.jpg
65,9784769807544,4769807546, 最後の鎮魂 シベリヤ物語, 松下 忠, 単行本, 光人社,1996-03-01, 日本文学,4731,1,14,2,19.2,13.4,https://www.amazon.co.jp/%E6%9C%80%E5%BE%8C%E3%81%AE%E9%8E%AE%E9%AD%82-%E3%82%B7%E3%83%99%E3%83%AA%E3%83%A4%E7%89%A9%E8%AA%9E-%E6%9D%BE%E4%B8%8B-%E5%BF%A0/dp/4769807546?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4769807546,https://images-fe.ssl-images-amazon.com/images/I/51V0NXP25GL.jpg
66,9784576941103,4576941100, 焼けないでくれた戦中日記―空襲と勤労動員と廃墟と学徒出陣, 小松 道男, ハードカバー, リヨン社,1994-07, 文学・評論, None,51,10,2.2,19.6,13.8,https://www.amazon.co.jp/%E7%84%BC%E3%81%91%E3%81%AA%E3%81%84%E3%81%A7%E3%81%8F%E3%82%8C%E3%81%9F%E6%88%A6%E4%B8%AD%E6%97%A5%E8%A8%98%E2%80%95%E7%A9%BA%E8%A5%B2%E3%81%A8%E5%8B%A4%E5%8A%B4%E5%8B%95%E5%93%A1%E3%81%A8%E5%BB%83%E5%A2%9F%E3%81%A8%E5%AD%A6%E5%BE%92%E5%87%BA%E9%99%A3-%E5%B0%8F%E6%9D%BE-%E9%81%93%E7%94%B7/dp/4576941100?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4576941100, None
67,9784769809593,476980959X, 失われた戦場の記憶, 土井 全二郎, 単行本, 光人社,2000-05-01, 文学・評論, None,339,21,2.4,19.2,13.6,https://www.amazon.co.jp/%E5%A4%B1%E3%82%8F%E3%82%8C%E3%81%9F%E6%88%A6%E5%A0%B4%E3%81%AE%E8%A8%98%E6%86%B6-%E5%9C%9F%E4%BA%95-%E5%85%A8%E4%BA%8C%E9%83%8E/dp/476980959X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=476980959X,https://images-fe.ssl-images-amazon.com/images/I/5122WNJ146L.jpg
68,9784000029544,4000029541, ドキュメントシベリア抑留―斎藤六郎の軌跡, 白井 久也, 単行本, 岩波書店,1995-12-22, ノンフィクション, None,414,18,2.8,19.6,14.6,https://www.amazon.co.jp/%E3%83%89%E3%82%AD%E3%83%A5%E3%83%A1%E3%83%B3%E3%83%88%E3%82%B7%E3%83%99%E3%83%AA%E3%82%A2%E6%8A%91%E7%95%99%E2%80%95%E6%96%8E%E8%97%A4%E5%85%AD%E9%83%8E%E3%81%AE%E8%BB%8C%E8%B7%A1-%E7%99%BD%E4%BA%95-%E4%B9%85%E4%B9%9F/dp/4000029541?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4000029541,https://images-fe.ssl-images-amazon.com/images/I/51MDBWGT00L.jpg
69,9784393441534,4393441532, 私は貝になりたい―あるBC級戦犯の叫び, 加藤 哲太郎, 単行本, 春秋社,1994-10, 文学・評論, None,1,60,2.4,19,13.6,https://www.amazon.co.jp/%E7%A7%81%E3%81%AF%E8%B2%9D%E3%81%AB%E3%81%AA%E3%82%8A%E3%81%9F%E3%81%84%E2%80%95%E3%81%82%E3%82%8BBC%E7%B4%9A%E6%88%A6%E7%8A%AF%E3%81%AE%E5%8F%AB%E3%81%B3-%E5%8A%A0%E8%97%A4-%E5%93%B2%E5%A4%AA%E9%83%8E/dp/4393441532?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4393441532,https://images-fe.ssl-images-amazon.com/images/I/51KkjSpzMwL.jpg
70,9784794203120,4794203128, 玉砕しなかった兵士の手記, 横田 正平, 単行本, 草思社,1988-07-01, 文学・評論,2621,1,60,3,18.8,13.8,https://www.amazon.co.jp/%E7%8E%89%E7%A0%95%E3%81%97%E3%81%AA%E3%81%8B%E3%81%A3%E3%81%9F%E5%85%B5%E5%A3%AB%E3%81%AE%E6%89%8B%E8%A8%98-%E6%A8%AA%E7%94%B0-%E6%AD%A3%E5%B9%B3/dp/4794203128?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4794203128,https://images-fe.ssl-images-amazon.com/images/I/21eStFIg%2BGL.jpg
71,9784809901171,4809901173, 昭和史の転回点, 半藤一利, 単行本, 図書出版社,1987-05, ジャンル別, None,99,8,2.2,19,13.2,https://www.amazon.co.jp/%E6%98%AD%E5%92%8C%E5%8F%B2%E3%81%AE%E8%BB%A2%E5%9B%9E%E7%82%B9-%E5%8D%8A%E8%97%A4%E4%B8%80%E5%88%A9/dp/4809901173?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4809901173,https://images-fe.ssl-images-amazon.com/images/I/514Ap-KdY8L.jpg
72,9784765290500,4765290506, ある逃亡兵の告白―衝撃の実名手記 (ノンフィクションブックス), 丹野 吉一, 単行本, 恒友出版,1989-10, 文学・評論, None,261,19,2.6,19.4,13.8,https://www.amazon.co.jp/%E3%81%82%E3%82%8B%E9%80%83%E4%BA%A1%E5%85%B5%E3%81%AE%E5%91%8A%E7%99%BD%E2%80%95%E8%A1%9D%E6%92%83%E3%81%AE%E5%AE%9F%E5%90%8D%E6%89%8B%E8%A8%98-%E3%83%8E%E3%83%B3%E3%83%95%E3%82%A3%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%B3%E3%83%96%E3%83%83%E3%82%AF%E3%82%B9-%E4%B8%B9%E9%87%8E-%E5%90%89%E4%B8%80/dp/4765290506?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4765290506,https://images-fe.ssl-images-amazon.com/images/I/51ONfmAEWiL.jpg
73,9784765200554,4765200558, ある逃亡兵の告白 続―衝撃の実名手記 (ノンフィクションブックス), 丹野吉一, 単行本, 恒友出版,1990-08-01, ノンフィクション, None,1,11,2.2,19.2,13.2,https://www.amazon.co.jp/%E3%81%82%E3%82%8B%E9%80%83%E4%BA%A1%E5%85%B5%E3%81%AE%E5%91%8A%E7%99%BD-%E7%B6%9A%E2%80%95%E8%A1%9D%E6%92%83%E3%81%AE%E5%AE%9F%E5%90%8D%E6%89%8B%E8%A8%98-%E3%83%8E%E3%83%B3%E3%83%95%E3%82%A3%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%B3%E3%83%96%E3%83%83%E3%82%AF%E3%82%B9-%E4%B8%B9%E9%87%8E%E5%90%89%E4%B8%80/dp/4765200558?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4765200558,https://images-fe.ssl-images-amazon.com/images/I/516GIXK9xFL.jpg
